fold,r2,mae,rmse,trial_number
3,0.9930510417574511,351.3456939732713,689.2743316355554,37
4,0.9957750368872528,369.74732050113164,558.9408962060996,37
5,0.9959415614451428,337.20241565375215,573.1718487897948,37
6,0.9966854913773683,300.00827490775004,516.5123683260092,37
2,0.9873901610209165,367.3892867889002,888.7557074797936,38
3,0.9928899649774263,355.2585639975265,697.2172520549125,38
4,0.996043692548115,300.3870794855502,540.8781570961248,38
5,0.9958469491296591,393.90147975164774,579.8143902854479,38
6,0.9965492331176266,348.5039626432582,527.0222607412659,38
2,0.9872426467351949,386.3513856992563,893.9390791513146,39
3,0.9928959282411067,348.512684129826,696.9248088781852,39
4,0.9956120416363394,322.24086029904265,569.6205845681371,39
5,0.9963761267023964,315.53988927846814,541.6164756849774,39
6,0.9967187610337833,295.1243432737899,513.9135624833823,39
2,0.9875006117502673,432.90191309008384,884.8548004539367,40
3,0.9928008104909735,373.10101770521675,701.5749238539231,40
4,0.995938213532284,310.6254416543652,548.0408993408746,40
