fold,r2,mae,rmse,trial_number
1,0.9866501014339157,500.1749835398636,914.4640044098304,46
2,0.9917977528447833,560.4522827343463,748.8566325078817,46
3,0.9901058455886476,666.3833647172644,855.3498194920745,46
4,0.994886870922856,527.8830102984572,643.3521291475072,46
5,0.9942912999575269,388.02151957481396,677.8596155689354,46
1,0.985260910320153,520.3896232742843,960.866302421284,47
2,0.9919301995304735,399.0487807333691,742.7859035183823,47
3,0.9939655360077357,407.570111956635,667.9958682609583,47
4,0.995831106677943,369.18183492460406,580.9192332537306,47
5,0.9946613542668743,395.46193287227305,655.521137454228,47
1,0.9878600224256503,408.48065257832474,872.0403379076487,48
2,0.9901245587458776,467.41221037948975,821.6947454414166,48
3,0.9957403932279904,312.708075037445,561.2278067470271,48
4,0.9926664304604019,459.8514692270724,770.4830191814989,48
5,0.9948380028080613,367.3111052150764,644.5847565985204,48
1,0.9829538996444346,423.66411507280776,1033.3326519787836,49
2,0.9930069694037919,360.70665167917997,691.456667945158,49
3,0.995722419530464,299.4864462330882,562.4106295662592,49
4,0.9958927892480128,322.10955555959725,576.6056034488013,49
5,0.996991544344812,270.2909476996817,492.0882057806242,49
