fold,r2,mae,rmse,trial_number
3,0.9952147604078736,295.93564454687635,594.8483617217306,44
4,0.9965336139706524,278.570847512236,529.7168981090244,44
5,0.9964009191379647,273.7870255161071,538.228822829213,44
1,0.9862300248593046,424.09287738510443,928.740127806681,45
2,0.9902176492341931,387.3823176535041,817.8127375409402,45
3,0.9937640661300787,352.69854528199403,679.055352277006,45
4,0.994307704680845,367.9130353699323,678.8113200604156,45
5,0.9950081023616276,331.49590383438186,633.8755269706801,45
1,0.9887553255298552,347.73938864451236,839.2687951541458,46
2,0.9929711892489664,313.8106833851963,693.2233455408413,46
3,0.9953081131255304,292.58714322465755,589.0174921982092,46
4,0.996534854769207,277.5643230880138,529.6220831079918,46
5,0.9964338022851593,272.2875741058156,535.7644061977584,46
1,0.9847783418274304,461.3321314618667,976.4693472933114,47
2,0.989046154547902,418.16830124491486,865.3973468917525,47
3,0.9929810318208054,380.13354588590323,720.4287949960049,47
4,0.9934399747738802,410.19157483057256,728.7156878260614,47
5,0.994179451711729,367.67899293728703,684.4679184621082,47
1,0.984974518487631,456.1920741510981,970.1565753708977,48
2,0.9894201677545146,409.04716552037803,850.4947666426856,48
3,0.9931483194199058,371.8626503445016,711.791799638146,48
4,0.9936399941658272,401.19543261834673,717.5201824554829,48
5,0.9944900955861076,356.54375147779183,665.952389157104,48
1,0.988581150700461,349.9379519077627,845.7437615197643,49
2,0.9925055387646609,328.2079038148858,715.8177505202965,49
3,0.9951813210050978,298.17917306772,596.9231527621693,49
4,0.9959346405310671,305.33479120304384,573.6603597419027,49
5,0.9956401844920846,294.18054552819416,592.3865710906648,49
1,0.9853953949853353,442.3091426754001,956.4726151386207,0
2,0.9896203873718201,403.5429283995698,842.4086695810477,0
3,0.9933337545073556,365.1550353336499,702.0937026196779,0
4,0.9935162397868224,395.72840863748695,724.4673822497708,0
5,0.9946106609289559,350.8405789007003,658.6260486036889,0
1,0.9886817598814286,350.8688592343385,842.009679302461,1
2,0.9929954640072844,314.4357735237249,692.0252492984276,1
3,0.9952341544778804,294.7259357773134,593.6417091204747,1
4,0.9965347854984555,278.20015837804107,529.6273768451763,1
5,0.9964264703969232,272.58600236337804,536.3148731258655,1
1,0.9866097740423846,411.21084237361544,915.8441699411111,2
2,0.9901319118613346,385.95179502127786,821.388777267576,2
3,0.9941813703438284,340.8649294410063,655.9410099977583,2
4,0.9944547258507669,365.13200357351417,669.9877703092305,2
5,0.9951113659190557,327.50500987084513,627.285017248264,2
1,0.9848016650151654,461.05533822575245,975.7209692824492,3
2,0.9890595963654797,417.5516139210012,864.8662053775915,3
3,0.9930069987176002,379.77494669379064,719.094935528908,3
4,0.9934665716498764,409.35394334877566,727.2369400220721,3
5,0.9942044131059083,366.83337126956695,682.9986728188534,3
1,0.9850690951746223,450.29903450162215,967.0984691882871,4
2,0.988959947233929,416.4303679574156,868.7960333352308,4
3,0.9931817857054346,369.305473018878,710.0513371061684,4
4,0.993318663019052,405.6933866270116,735.4227367697421,4
5,0.9944784018728213,356.969419287322,666.6586925927257,4
1,0.9886830353427961,349.06836801662917,841.9622345997713,5
2,0.9928453905982303,317.7493252705097,699.3993418345107,5
3,0.9950955271567287,300.1015349830174,602.21364729752,5
4,0.9962171087762918,292.77432180312945,553.3721409053361,5
5,0.9961142227100542,279.94587288111654,559.255291341337,5
1,0.9887498258456178,349.2149422656292,839.474010037705,6
2,0.992808611285774,318.51430911688203,701.1947195711351,6
3,0.9952224410219702,295.0893303214154,594.3707852701108,6
4,0.9961124638786627,295.8529391815519,560.9738062863989,6
5,0.9959771726638745,287.7724970162014,569.03220341307,6
1,0.988807401261371,345.84984796805463,837.3231516516754,7
2,0.9929369542728044,314.3216334452284,694.9095238626189,7
3,0.9952843342662815,294.5048889623376,590.5081997912155,7
4,0.9964661976392211,279.8677641859342,534.843217414997,7
5,0.9963584610834093,274.09779403406105,541.3942347779165,7
1,0.9884921320820009,356.28493309144324,849.0339696075802,8
2,0.9928615624801709,317.66136298482735,698.6084529369646,8
3,0.9952051017948057,296.083792316816,595.4483853790595,8
4,0.9964039644423753,282.9860820232218,539.532180188844,8
5,0.9963494308077219,280.0695212901749,542.0650929186755,8
1,0.9885252308165916,355.29225583606404,847.8121018420538,9
2,0.9928745635501435,318.453348859382,697.9719833570922,9
3,0.9952364762627166,296.09812582510165,593.4970887985345,9
4,0.9964514069929788,281.23484934523844,535.9613354938759,9
5,0.996370816865665,278.29929196287634,540.4749760058941,9
1,0.9881739856826851,384.9616161769279,860.6901494263956,10
2,0.9920595777871636,352.7235830052952,736.8075249710334,10
3,0.9950756342586187,317.1003491465255,603.4337225199887,10
4,0.9959776717828799,307.2814579648403,570.6162262202116,10
5,0.9955246897680938,317.1091220771063,600.1816623933696,10
1,0.9887527555392315,348.39993323313877,839.3646978729217,11
2,0.9928847260394876,316.4226363977271,697.4740725411914,11
3,0.9953306526621544,293.1175651537559,587.600987005645,11
4,0.996517059252816,278.4934417118429,530.9802987434117,11
5,0.9963671453193166,274.0771461260634,540.7482988473172,11
1,0.9886635273601184,347.6495785058088,842.6876019135792,12
2,0.9926727952541742,320.993354685337,707.7851043586842,12
3,0.9953548784129409,293.4677629765042,586.0746937269037,12
4,0.9963648488220745,285.371981572159,542.4586051226335,12
5,0.9962157086039312,280.05786114437313,551.9038633008288,12
1,0.9887573683792009,348.03989932694634,839.1925556155946,13
2,0.9929833106083934,313.7225821706134,692.6253471401923,13
3,0.9953158403162367,292.64038961350224,588.5322582045396,13
4,0.9965300750365577,277.77439982089055,529.9872308060571,13
5,0.9964406787613357,272.0608749677977,535.2476164438374,13
1,0.9887510889144683,348.2608115225313,839.4268844012236,14
2,0.9929665716561135,313.9889738081147,693.4510154641049,14
3,0.995311255191484,292.169145051898,588.8202323524911,14
4,0.9965372648277271,277.31599886200115,529.4378711705082,14
5,0.9964247240406596,272.3747389798566,536.4459035835682,14
1,0.9854698728585575,446.15174035921467,954.0306765334259,15
2,0.9896589157114009,400.238906258816,840.8437372660853,15
3,0.9934444837079054,363.04514963761955,696.2382464269224,15
4,0.9938818939894781,390.3963127145104,703.7426359393024,15
5,0.9946697783153414,350.56640468455987,655.0037476302817,15
1,0.9887354895805108,351.08247774571487,840.0087168859703,16
2,0.9925210992045164,324.6611020703147,715.0742530036375,16
3,0.9953590029212133,293.2165621251826,585.8144414705683,16
4,0.9963937122949595,283.7849561068857,540.3007246799281,16
5,0.9962324751620698,282.2520897844498,550.6798824276083,16
1,0.9886491396838158,353.4348183565164,843.2221805419081,17
2,0.9929082021443373,317.12878156105046,696.3225003789419,17
3,0.9952597929646592,294.17149344406323,592.042769343761,17
4,0.9965266863925925,278.7235849212505,530.2459539480366,17
5,0.9963937856717551,275.56755571372815,538.7619501312016,17
1,0.9887554234545712,347.82332183330635,839.2651407425601,18
2,0.9929699309903756,313.8695884627713,693.2853912572341,18
3,0.9953102480203935,292.401828750418,588.8834700521212,18
4,0.9965329376839731,277.60509725515533,529.7685690723312,18
5,0.9964332433391073,272.2719978932418,535.8063909235684,18
1,0.988658025903571,351.39845631165593,842.8920502926545,19
2,0.993007814512255,315.17336985504,691.4148853782252,19
3,0.9952767400684275,294.10505004279224,590.9834913357993,19
4,0.9965487452409573,277.28599277684685,528.5594886894465,19
5,0.9964451015612543,272.75858668471506,534.9149646809839,19
1,0.9887411317706253,351.87152120810356,839.7983179280153,20
2,0.9928782025155496,316.0284593985517,697.7937332046794,20
3,0.9953118734971207,293.2320541503536,588.7814071565318,20
4,0.9965160307101293,280.5523631713503,531.0586945056396,20
5,0.9963827915708233,276.03133863671263,539.5825746334903,20
1,0.9887494093222989,348.18866269360774,839.489550120002,21
2,0.9929748884709444,313.9219216481609,693.0409018373018,21
3,0.9953129251207411,292.0737566989765,588.7153667924999,21
